run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
3,shrinkage,0.748191027,0.885043798,0.038000978,900.7353168,"[0.7603136494721268, -0.49729840958271065, -0.1342975622758633, 0.26437719476017385, -0.39309687617534017, 0.0, 0.045043521338235415, 0.0, 0.0, 5.496164152102695, 0.3407272219712123, 0.38080557168281004, -0.05617716379627424, 0.0, 0.0, 0.0752468219845639, 1.5219074853769943, 0.034544369480917325]",-5.525202619,0,0.885043798,0.890018384,0.772368421,0.410202655,0.878040869,0.890690886,0.771317829,0.417190776,0,0,0,0
3,shrinkage,0.758191027,0.883097221,0.038819495,719.9955542,"[1.4562010399265215, -0.5067225703290148, -0.06218917824646524, -0.0789898324442454, -0.03011179138035522, 0.451670296433794, 0.0, 0.0, 0.0, 5.27423656505689, 0.3979060597114478, 0.015856498452309856, 0.05340980043212092, 0.0, -0.029494911318083326, 0.06142646326414521, 1.5364210745740106, 0.04536391843062076]",-6.072310527,0,0.883097221,0.889585812,0.787114846,0.392732355,0.875770354,0.884203698,0.767857143,0.360587002,0,0,0,0
3,shrinkage,0.768191027,0.884503082,0.038391001,900.0593872,"[0.8324553301235054, -0.6219995006269835, -0.10039520383920958, -0.11913592987412118, -0.12595375204147002, 0.37912986643636687, 0.011070883731301969, 0.0, -0.261564940036124, 5.1929724657503655, 0.22037128295999867, 0.0, -0.1339792057526444, -0.08929977534153002, 0.274135331359187, 0.10095466780639192, 1.4418814647450788, 0.09470039957572325]",-5.242698321,0,0.884503082,0.890126528,0.769830949,0.413696716,0.87771651,0.892312682,0.786561265,0.417190776,0,0,0,0
3,shrinkage,0.778191027,0.882772791,0.039201274,878.892041,"[0.88905606971641, -0.6325694308045181, -0.03499017351360867, 0.0892831250586093, -0.006303678936825172, 0.5057793907711944, -0.02294996628531169, 0.0, -0.8906958867471164, 4.788243247656618, 0.514749355956438, 0.0, -0.033250349064498474, 0.010576086936290434, -0.023324208513585697, -0.02045520775287377, 1.5330957715491242, 0.00467805073687075]",-5.86803113,0,0.882772791,0.889045096,0.782426778,0.392033543,0.875770354,0.88842037,0.787878788,0.381551363,0,0,0,0
3,shrinkage,0.788191027,0.882772791,0.038956266,1446.944158,"[1.3616576950951043, -0.4337276862543556, -0.2961685902715717, 0.028530919632891664, -0.12565066670026406, 0.39156947681158893, 0.0, 0.0, -0.18645130189396836, 5.002033793449546, 0.31750441522960365, 0.0, -0.08296199640594686, 0.0171780551175364, 0.055643310291621624, -0.11735311668188657, 1.49134934117709, 0.09221963498702819]",-5.966117149,0,0.882772791,0.889477668,0.788434415,0.390635919,0.874148557,0.883879338,0.769230769,0.35639413,0,0,0,0
3,shrinkage,0.798191027,0.883097221,0.038941954,1262.107593,"[0.06480089383622278, -0.7852650609846599, -0.9062067142053074, 0.008029110518653487, -0.10932464516888984, 0.1257520729986668, 0.22929799522632666, 0.0, 0.03950672732836885, 4.925220101895575, 0.4276043518874344, 0.13387498347089133, 0.020736102256441846, -0.026558866396989345, 0.11936253552227305, -0.37651795727066784, 1.6917893283112184, 0.010152552721412134]",-5.822694011,0,0.883097221,0.889585812,0.805970149,0.377358491,0.87771651,0.887122932,0.794520548,0.364779874,0,0,0,0
4,shrinkage,0.697851003,0.884719368,0.038259381,869.1838896,"[-0.006265744730550082, -0.413065315197108, -0.02264686832966145, -0.02522175463059728, -0.0028432881095135087, 0.0, -0.011711872203468587, 0.0, -2.596489738421594, 4.9663724128115385, 0.0, -0.08660802834961423, 0.07863421162340245, 0.012174711523053716, 0.08267199734238773, -0.009324697739492294, 1.2100066107520178, 0.47596274823600027]",-5.989726069,0,0.884719368,0.891424246,0.785046729,0.410901468,0.882581901,0.891339604,0.75,0.446540881,0,0,0,0
4,shrinkage,0.707851003,0.883637937,0.038673357,815.5343666,"[0.37293383138341785, -0.2968744887984558, 0.01390456293479847, -0.07263180305715533, 0.007734775917049852, 0.42916517813429955, 0.25508793766399407, 0.0, -0.42368447581411317, 5.772438101131731, 0.03924462688389063, 0.0, -0.02602999349117141, -0.18825164449771492, 0.2467447299334431, 0.1931889657238095, 1.4943777619745884, 0.16770712266036725]",-5.864295394,0,0.883637937,0.889910241,0.772068511,0.409503843,0.88290626,0.889393448,0.736111111,0.444444444,0,0,0,0
4,shrinkage,0.717851003,0.885692657,0.037851038,1010.522858,"[0.02290620553862959, -0.274107747874331, 0.0, -0.10120505742748655, -0.011917427643192131, 0.009575946116802934, 0.053006755228193, 0.0, -1.1614615228688236, 5.707012432001913, 0.07777272967426209, -0.04037652623962474, 0.05927477019365077, 0.11430602879524565, 0.0346464516799394, -0.11401758819892094, 2.0761113899990007, 0.14230142051998426]",-6.076692768,0,0.885692657,0.891424246,0.788124157,0.408106219,0.88290626,0.890690886,0.744755245,0.446540881,0,0,0,0
4,shrinkage,0.727851003,0.884611225,0.038386308,851.3535933,"[0.030112379241071352, -0.11951173127640047, -0.01106972686954144, -0.13308884398382403, -0.0408205615680135, 0.14769697942668536, 0.5894769174319396, 0.0, -0.09999257594298427, 5.90344635155601, -0.1066491780328871, 0.154643832596026, -0.06228533581148987, 0.0, 0.1545280685227013, 0.1333598928397226, 1.923167975054735, 0.3901496498459647]",-5.834725778,0,0.884611225,0.8905591,0.773142112,0.414395528,0.881284463,0.891988323,0.74,0.465408805,0,0,0,0
