dataset,depth,run,type,tau_0,varrho,key_beta_p,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio,train_acc,test_acc,train_prec,test_prec
ctmc,2,3,simplified_arbitrary1_shrinkage,6,0,1,0.68,0.523550724637681,0.910034602076125,1342.6153538227081,1343.5405287742615,,0.0,"{'acc_margin': 0.524, 'prec1': 0.77, 'prec2': 0.439, 'prec3': 0.446}","{'acc_margin': {'nm': 578.0, 'dm': 1104}, 1: {'nm': 181.0, 'dm': 235.0}, 2: {'nm': 152.0, 'dm': 346.0}, 3: {'nm': 248.0, 'dm': 556.0}}","{'acc': 0.526, 'acc_margin': 0.524, 'prec1': 0.826, 'prec2': 0.439, 'prec3': 0.46}",{'prec1': 0},"{'acc': {'nm': 581, 'dm': 1104}, 'acc_margin': {'nm': 578, 'dm': 1104}, 'prec1': {'nm': 181, 'dm': 219}, 'prec2': {'nm': 152, 'dm': 346}, 'prec3': {'nm': 248, 'dm': 539}}","{'acc': 0.463, 'acc_margin': 0.458, 'prec1': 0.72, 'prec2': 0.431, 'prec3': 0.38}",{'prec1': 0},"{'acc': {'nm': 171, 'dm': 369}, 'acc_margin': {'nm': 169, 'dm': 369}, 'prec1': {'nm': 54, 'dm': 75}, 'prec2': {'nm': 44, 'dm': 102}, 'prec3': {'nm': 73, 'dm': 192}}","{'acc': -0.063, 'acc_margin': -0.066, 'prec1': -0.106, 'prec2': -0.008, 'prec3': -0.08}",0,0,0,0.0,0.0,0.0,0,0.526,0.463,0.826,0.72
ctmc,2,4,simplified_arbitrary1_shrinkage,5,0,1,0.68,0.5108695652173914,0.9574468085106381,982.0039303302765,982.9139423370361,,0.0,"{'acc_margin': 0.511, 'prec1': 0.79, 'prec2': 0.475, 'prec3': 0.427}","{'acc_margin': {'nm': 564.0, 'dm': 1104}, 1: {'nm': 173.0, 'dm': 219.0}, 2: {'nm': 141.0, 'dm': 297.0}, 3: {'nm': 251.0, 'dm': 588.0}}","{'acc': 0.512, 'acc_margin': 0.511, 'prec1': 0.79, 'prec2': 0.475, 'prec3': 0.427}",{'prec1': 0},"{'acc': {'nm': 565, 'dm': 1104}, 'acc_margin': {'nm': 564, 'dm': 1104}, 'prec1': {'nm': 173, 'dm': 219}, 'prec2': {'nm': 141, 'dm': 297}, 'prec3': {'nm': 251, 'dm': 588}}","{'acc': 0.491, 'acc_margin': 0.485, 'prec1': 0.756, 'prec2': 0.424, 'prec3': 0.417}",{'prec1': 0},"{'acc': {'nm': 181, 'dm': 369}, 'acc_margin': {'nm': 179, 'dm': 369}, 'prec1': {'nm': 59, 'dm': 78}, 'prec2': {'nm': 39, 'dm': 92}, 'prec3': {'nm': 83, 'dm': 199}}","{'acc': -0.021, 'acc_margin': -0.026, 'prec1': -0.034, 'prec2': -0.051, 'prec3': -0.01}",0,0,0,0.0,0.0,0.0,0,0.512,0.491,0.79,0.756
ctmc,2,1,simplified_arbitrary1_shrinkage,5,0,1,0.7,0.5307971014492754,0.8839590443686006,1716.9365162849426,1718.12566280365,,0.0,"{'acc_margin': 0.531, 'prec1': 0.789, 'prec2': 0.508, 'prec3': 0.448}","{'acc_margin': {'nm': 586.0, 'dm': 1104}, 1: {'nm': 179.0, 'dm': 227.0}, 2: {'nm': 121.0, 'dm': 238.0}, 3: {'nm': 286.0, 'dm': 639.0}}","{'acc': 0.531, 'acc_margin': 0.531, 'prec1': 0.789, 'prec2': 0.508, 'prec3': 0.448}",{'prec1': 0},"{'acc': {'nm': 586, 'dm': 1104}, 'acc_margin': {'nm': 586, 'dm': 1104}, 'prec1': {'nm': 179, 'dm': 227}, 'prec2': {'nm': 121, 'dm': 238}, 'prec3': {'nm': 286, 'dm': 639}}","{'acc': 0.515, 'acc_margin': 0.515, 'prec1': 0.813, 'prec2': 0.432, 'prec3': 0.441}",{'prec1': 0},"{'acc': {'nm': 190, 'dm': 369}, 'acc_margin': {'nm': 190, 'dm': 369}, 'prec1': {'nm': 61, 'dm': 75}, 'prec2': {'nm': 35, 'dm': 81}, 'prec3': {'nm': 94, 'dm': 213}}","{'acc': -0.016, 'acc_margin': -0.016, 'prec1': 0.024, 'prec2': -0.076, 'prec3': -0.007}",0,0,0,0.0,0.0,0.0,0,0.531,0.515,0.789,0.813
ctmc,2,2,simplified_arbitrary1_shrinkage,4,0,1,0.7,0.5461956521739131,0.8308457711442785,1341.3722779750824,1342.3320412635803,,0.0,"{'acc_margin': 0.546, 'prec1': 0.823, 'prec2': 0.377, 'prec3': 0.502}","{'acc_margin': {'nm': 603.0, 'dm': 1104}, 1: {'nm': 200.0, 'dm': 243.0}, 2: {'nm': 89.0, 'dm': 236.0}, 3: {'nm': 314.0, 'dm': 625.0}}","{'acc': 0.546, 'acc_margin': 0.546, 'prec1': 0.823, 'prec2': 0.377, 'prec3': 0.502}",{'prec1': 0},"{'acc': {'nm': 603, 'dm': 1104}, 'acc_margin': {'nm': 603, 'dm': 1104}, 'prec1': {'nm': 200, 'dm': 243}, 'prec2': {'nm': 89, 'dm': 236}, 'prec3': {'nm': 314, 'dm': 625}}","{'acc': 0.463, 'acc_margin': 0.463, 'prec1': 0.714, 'prec2': 0.306, 'prec3': 0.427}",{'prec1': 0},"{'acc': {'nm': 171, 'dm': 369}, 'acc_margin': {'nm': 171, 'dm': 369}, 'prec1': {'nm': 55, 'dm': 77}, 'prec2': {'nm': 22, 'dm': 72}, 'prec3': {'nm': 94, 'dm': 220}}","{'acc': -0.083, 'acc_margin': -0.083, 'prec1': -0.109, 'prec2': -0.071, 'prec3': -0.075}",0,0,0,0.0,0.0,0.0,0,0.546,0.463,0.823,0.714
ctmc,2,3,simplified_arbitrary1_shrinkage,6,0,1,0.7,0.509963768115942,0.9609236234458259,1250.8048799037933,1251.7565002441406,,0.0,"{'acc_margin': 0.51, 'prec1': 0.746, 'prec2': 0.426, 'prec3': 0.445}","{'acc_margin': {'nm': 563.0, 'dm': 1104}, 1: {'nm': 182.0, 'dm': 244.0}, 2: {'nm': 144.0, 'dm': 338.0}, 3: {'nm': 237.0, 'dm': 533.0}}","{'acc': 0.512, 'acc_margin': 0.51, 'prec1': 0.778, 'prec2': 0.429, 'prec3': 0.447}",{'prec1': 0},"{'acc': {'nm': 565, 'dm': 1104}, 'acc_margin': {'nm': 563, 'dm': 1104}, 'prec1': {'nm': 182, 'dm': 234}, 'prec2': {'nm': 145, 'dm': 338}, 'prec3': {'nm': 238, 'dm': 532}}","{'acc': 0.463, 'acc_margin': 0.458, 'prec1': 0.756, 'prec2': 0.411, 'prec3': 0.37}",{'prec1': 0},"{'acc': {'nm': 171, 'dm': 369}, 'acc_margin': {'nm': 169, 'dm': 369}, 'prec1': {'nm': 59, 'dm': 78}, 'prec2': {'nm': 44, 'dm': 107}, 'prec3': {'nm': 68, 'dm': 184}}","{'acc': -0.049, 'acc_margin': -0.052, 'prec1': -0.022, 'prec2': -0.018, 'prec3': -0.077}",0,33,22,0.0,0.003736413043478261,0.0016606280193236715,0,0.512,0.463,0.778,0.756
ctmc,2,4,simplified_arbitrary1_shrinkage,5,0,1,0.7,0.532608695652174,0.8775510204081631,1098.7641804218292,1099.681568622589,,0.0,"{'acc_margin': 0.533, 'prec1': 0.817, 'prec2': 0.502, 'prec3': 0.438}","{'acc_margin': {'nm': 588.0, 'dm': 1104}, 1: {'nm': 192.0, 'dm': 235.0}, 2: {'nm': 123.0, 'dm': 245.0}, 3: {'nm': 273.0, 'dm': 624.0}}","{'acc': 0.533, 'acc_margin': 0.533, 'prec1': 0.817, 'prec2': 0.502, 'prec3': 0.438}",{'prec1': 0},"{'acc': {'nm': 588, 'dm': 1104}, 'acc_margin': {'nm': 588, 'dm': 1104}, 'prec1': {'nm': 192, 'dm': 235}, 'prec2': {'nm': 123, 'dm': 245}, 'prec3': {'nm': 273, 'dm': 624}}","{'acc': 0.518, 'acc_margin': 0.515, 'prec1': 0.776, 'prec2': 0.466, 'prec3': 0.431}",{'prec1': 0},"{'acc': {'nm': 191, 'dm': 369}, 'acc_margin': {'nm': 190, 'dm': 369}, 'prec1': {'nm': 66, 'dm': 85}, 'prec2': {'nm': 34, 'dm': 73}, 'prec3': {'nm': 91, 'dm': 211}}","{'acc': -0.015, 'acc_margin': -0.018, 'prec1': -0.041, 'prec2': -0.036, 'prec3': -0.007}",0,0,0,0.0,0.0,0.0,0,0.533,0.518,0.817,0.776
ctmc,2,1,simplified_arbitrary1_shrinkage,5,0,1,0.72,0.536231884057971,0.864864864864865,1143.27303481102,1144.1892585754395,,0.0,"{'acc_margin': 0.536, 'prec1': 0.788, 'prec2': 0.488, 'prec3': 0.447}","{'acc_margin': {'nm': 592.0, 'dm': 1104}, 1: {'nm': 201.0, 'dm': 255.0}, 2: {'nm': 138.0, 'dm': 283.0}, 3: {'nm': 253.0, 'dm': 566.0}}","{'acc': 0.536, 'acc_margin': 0.536, 'prec1': 0.788, 'prec2': 0.488, 'prec3': 0.447}",{'prec1': 0},"{'acc': {'nm': 592, 'dm': 1104}, 'acc_margin': {'nm': 592, 'dm': 1104}, 'prec1': {'nm': 201, 'dm': 255}, 'prec2': {'nm': 138, 'dm': 283}, 'prec3': {'nm': 253, 'dm': 566}}","{'acc': 0.509, 'acc_margin': 0.504, 'prec1': 0.818, 'prec2': 0.392, 'prec3': 0.446}",{'prec1': 0},"{'acc': {'nm': 188, 'dm': 369}, 'acc_margin': {'nm': 186, 'dm': 369}, 'prec1': {'nm': 63, 'dm': 77}, 'prec2': {'nm': 38, 'dm': 97}, 'prec3': {'nm': 87, 'dm': 195}}","{'acc': -0.027, 'acc_margin': -0.032, 'prec1': 0.03, 'prec2': -0.096, 'prec3': -0.001}",0,0,0,0.0,0.0,0.0,0,0.536,0.509,0.788,0.818
ctmc,2,2,simplified_arbitrary1_shrinkage,4,0,1,0.72,0.5407608695652173,0.8492462311557792,1091.613904953003,1092.6456770896912,,0.0,"{'acc_margin': 0.541, 'prec1': 0.825, 'prec2': 0.409, 'prec3': 0.49}","{'acc_margin': {'nm': 597.0, 'dm': 1104}, 1: {'nm': 184.0, 'dm': 223.0}, 2: {'nm': 94.0, 'dm': 230.0}, 3: {'nm': 319.0, 'dm': 651.0}}","{'acc': 0.541, 'acc_margin': 0.541, 'prec1': 0.825, 'prec2': 0.409, 'prec3': 0.49}",{'prec1': 0},"{'acc': {'nm': 597, 'dm': 1104}, 'acc_margin': {'nm': 597, 'dm': 1104}, 'prec1': {'nm': 184, 'dm': 223}, 'prec2': {'nm': 94, 'dm': 230}, 'prec3': {'nm': 319, 'dm': 651}}","{'acc': 0.463, 'acc_margin': 0.463, 'prec1': 0.706, 'prec2': 0.37, 'prec3': 0.421}",{'prec1': -0.014},"{'acc': {'nm': 171, 'dm': 369}, 'acc_margin': {'nm': 171, 'dm': 369}, 'prec1': {'nm': 48, 'dm': 68}, 'prec2': {'nm': 27, 'dm': 73}, 'prec3': {'nm': 96, 'dm': 228}}","{'acc': -0.078, 'acc_margin': -0.078, 'prec1': -0.119, 'prec2': -0.039, 'prec3': -0.069}",0,0,0,0.0,0.0,0.0,0,0.541,0.463,0.825,0.706
ctmc,2,3,simplified_arbitrary1_shrinkage,6,0,1,0.72,0.5217391304347826,0.9166666666666667,1167.5748777389526,1168.881733417511,,0.0,"{'acc_margin': 0.522, 'prec1': 0.897, 'prec2': 0.447, 'prec3': 0.45}","{'acc_margin': {'nm': 576.0, 'dm': 1104}, 1: {'nm': 165.0, 'dm': 184.0}, 2: {'nm': 138.0, 'dm': 309.0}, 3: {'nm': 275.0, 'dm': 611.0}}","{'acc': 0.524, 'acc_margin': 0.522, 'prec1': 0.897, 'prec2': 0.447, 'prec3': 0.45}",{'prec1': 0},"{'acc': {'nm': 578, 'dm': 1104}, 'acc_margin': {'nm': 576, 'dm': 1104}, 'prec1': {'nm': 165, 'dm': 184}, 'prec2': {'nm': 138, 'dm': 309}, 'prec3': {'nm': 275, 'dm': 611}}","{'acc': 0.504, 'acc_margin': 0.501, 'prec1': 0.817, 'prec2': 0.465, 'prec3': 0.412}",{'prec1': 0},"{'acc': {'nm': 186, 'dm': 369}, 'acc_margin': {'nm': 185, 'dm': 369}, 'prec1': {'nm': 58, 'dm': 71}, 'prec2': {'nm': 46, 'dm': 99}, 'prec3': {'nm': 82, 'dm': 199}}","{'acc': -0.02, 'acc_margin': -0.021, 'prec1': -0.08, 'prec2': 0.018, 'prec3': -0.038}",0,0,0,0.0,0.0,0.0,0,0.524,0.504,0.897,0.817
ctmc,2,4,simplified_arbitrary1_shrinkage,5,0,1,0.72,0.5108695652173912,0.9574468085106386,918.0400717258453,919.0616807937622,,0.0,"{'acc_margin': 0.511, 'prec1': 0.921, 'prec2': 0.476, 'prec3': 0.424}","{'acc_margin': {'nm': 564.0, 'dm': 1104}, 1: {'nm': 152.0, 'dm': 165.0}, 2: {'nm': 129.0, 'dm': 271.0}, 3: {'nm': 283.0, 'dm': 668.0}}","{'acc': 0.511, 'acc_margin': 0.511, 'prec1': 0.921, 'prec2': 0.476, 'prec3': 0.424}",{'prec1': 0},"{'acc': {'nm': 564, 'dm': 1104}, 'acc_margin': {'nm': 564, 'dm': 1104}, 'prec1': {'nm': 152, 'dm': 165}, 'prec2': {'nm': 129, 'dm': 271}, 'prec3': {'nm': 283, 'dm': 668}}","{'acc': 0.496, 'acc_margin': 0.493, 'prec1': 0.864, 'prec2': 0.44, 'prec3': 0.42}",{'prec1': 0},"{'acc': {'nm': 183, 'dm': 369}, 'acc_margin': {'nm': 182, 'dm': 369}, 'prec1': {'nm': 51, 'dm': 59}, 'prec2': {'nm': 37, 'dm': 84}, 'prec3': {'nm': 95, 'dm': 226}}","{'acc': -0.015, 'acc_margin': -0.018, 'prec1': -0.057, 'prec2': -0.036, 'prec3': -0.004}",0,0,0,0.0,0.0,0.0,0,0.511,0.496,0.921,0.864
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.64,0.5833333333333333,0.7142857142857145,1188.7420284748077,1191.1223409175873,,0.0,"{'acc_margin': 0.583, 'prec1': 0.801, 'prec2': 0.529, 'prec3': 0.491}","{'acc_margin': {'nm': 644.0, 'dm': 1104}, 1: {'nm': 245.0, 'dm': 306.0}, 2: {'nm': 109.0, 'dm': 206.0}, 3: {'nm': 291.0, 'dm': 593.0}}","{'acc': 0.584, 'acc_margin': 0.583, 'prec1': 0.803, 'prec2': 0.529, 'prec3': 0.491}",{'prec1': 0},"{'acc': {'nm': 645, 'dm': 1104}, 'acc_margin': {'nm': 644, 'dm': 1104}, 'prec1': {'nm': 245, 'dm': 305}, 'prec2': {'nm': 109, 'dm': 206}, 'prec3': {'nm': 291, 'dm': 593}}","{'acc': 0.526, 'acc_margin': 0.523, 'prec1': 0.75, 'prec2': 0.456, 'prec3': 0.438}",{'prec1': 0},"{'acc': {'nm': 194, 'dm': 369}, 'acc_margin': {'nm': 193, 'dm': 369}, 'prec1': {'nm': 75, 'dm': 100}, 'prec2': {'nm': 31, 'dm': 68}, 'prec3': {'nm': 88, 'dm': 201}}","{'acc': -0.058, 'acc_margin': -0.06, 'prec1': -0.053, 'prec2': -0.073, 'prec3': -0.053}",0,0,0,0.0,0.0,0.0,0,0.584,0.526,0.803,0.75
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.64,0.6005434782608696,0.6651583710407238,1444.531811952591,1446.7028532028198,,0.0,"{'acc_margin': 0.601, 'prec1': 0.685, 'prec2': 0.597, 'prec3': 0.524}","{'acc_margin': {'nm': 663.0, 'dm': 1104}, 1: {'nm': 320.0, 'dm': 467.0}, 2: {'nm': 77.0, 'dm': 129.0}, 3: {'nm': 266.0, 'dm': 508.0}}","{'acc': 0.601, 'acc_margin': 0.601, 'prec1': 0.685, 'prec2': 0.597, 'prec3': 0.524}",{'prec1': 0},"{'acc': {'nm': 663, 'dm': 1104}, 'acc_margin': {'nm': 663, 'dm': 1104}, 'prec1': {'nm': 320, 'dm': 467}, 'prec2': {'nm': 77, 'dm': 129}, 'prec3': {'nm': 266, 'dm': 508}}","{'acc': 0.509, 'acc_margin': 0.509, 'prec1': 0.611, 'prec2': 0.444, 'prec3': 0.44}",{'prec1': -0.029},"{'acc': {'nm': 188, 'dm': 369}, 'acc_margin': {'nm': 188, 'dm': 369}, 'prec1': {'nm': 91, 'dm': 149}, 'prec2': {'nm': 16, 'dm': 36}, 'prec3': {'nm': 81, 'dm': 184}}","{'acc': -0.092, 'acc_margin': -0.092, 'prec1': -0.074, 'prec2': -0.153, 'prec3': -0.084}",0,0,0,0.0,0.0,0.0,0,0.601,0.509,0.685,0.611
ctmc,3,3,simplified_arbitrary1_shrinkage,3,0,1,0.64,0.5905797101449275,0.6932515337423314,1367.6769127845764,1369.9155118465424,,0.0,"{'acc_margin': 0.591, 'prec1': 0.676, 'prec2': 0.519, 'prec3': 0.508}","{'acc_margin': {'nm': 652.0, 'dm': 1104}, 1: {'nm': 305.0, 'dm': 451.0}, 2: {'nm': 84.0, 'dm': 162.0}, 3: {'nm': 263.0, 'dm': 518.0}}","{'acc': 0.591, 'acc_margin': 0.591, 'prec1': 0.695, 'prec2': 0.519, 'prec3': 0.523}",{'prec1': 0},"{'acc': {'nm': 652, 'dm': 1104}, 'acc_margin': {'nm': 652, 'dm': 1104}, 'prec1': {'nm': 305, 'dm': 439}, 'prec2': {'nm': 84, 'dm': 162}, 'prec3': {'nm': 263, 'dm': 503}}","{'acc': 0.566, 'acc_margin': 0.564, 'prec1': 0.635, 'prec2': 0.644, 'prec3': 0.479}",{'prec1': -0.005},"{'acc': {'nm': 209, 'dm': 369}, 'acc_margin': {'nm': 208, 'dm': 369}, 'prec1': {'nm': 101, 'dm': 159}, 'prec2': {'nm': 29, 'dm': 45}, 'prec3': {'nm': 79, 'dm': 165}}","{'acc': -0.025, 'acc_margin': -0.027, 'prec1': -0.06, 'prec2': 0.125, 'prec3': -0.044}",0,0,0,0.0,0.0,0.0,0,0.591,0.566,0.695,0.635
ctmc,3,4,simplified_arbitrary1_shrinkage,6,0,1,0.64,0.5860507246376812,0.7063369397217929,1021.4119560718536,1023.7752211093903,,0.0,"{'acc_margin': 0.586, 'prec1': 0.78, 'prec2': 0.526, 'prec3': 0.5}","{'acc_margin': {'nm': 647.0, 'dm': 1104}, 1: {'nm': 248.0, 'dm': 318.0}, 2: {'nm': 121.0, 'dm': 230.0}, 3: {'nm': 278.0, 'dm': 556.0}}","{'acc': 0.586, 'acc_margin': 0.586, 'prec1': 0.78, 'prec2': 0.526, 'prec3': 0.5}",{'prec1': 0},"{'acc': {'nm': 647, 'dm': 1104}, 'acc_margin': {'nm': 647, 'dm': 1104}, 'prec1': {'nm': 248, 'dm': 318}, 'prec2': {'nm': 121, 'dm': 230}, 'prec3': {'nm': 278, 'dm': 556}}","{'acc': 0.547, 'acc_margin': 0.545, 'prec1': 0.755, 'prec2': 0.48, 'prec3': 0.469}",{'prec1': 0},"{'acc': {'nm': 202, 'dm': 369}, 'acc_margin': {'nm': 201, 'dm': 369}, 'prec1': {'nm': 74, 'dm': 98}, 'prec2': {'nm': 36, 'dm': 75}, 'prec3': {'nm': 92, 'dm': 196}}","{'acc': -0.039, 'acc_margin': -0.041, 'prec1': -0.025, 'prec2': -0.046, 'prec3': -0.031}",0,0,0,0.0,0.0,0.0,0,0.586,0.547,0.78,0.755
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.66,0.5896739130434782,0.6958525345622123,1286.818425655365,1289.0961334705353,,0.0,"{'acc_margin': 0.59, 'prec1': 0.815, 'prec2': 0.533, 'prec3': 0.495}","{'acc_margin': {'nm': 651.0, 'dm': 1104}, 1: {'nm': 246.0, 'dm': 302.0}, 2: {'nm': 112.0, 'dm': 210.0}, 3: {'nm': 293.0, 'dm': 592.0}}","{'acc': 0.59, 'acc_margin': 0.59, 'prec1': 0.815, 'prec2': 0.533, 'prec3': 0.495}",{'prec1': 0},"{'acc': {'nm': 651, 'dm': 1104}, 'acc_margin': {'nm': 651, 'dm': 1104}, 'prec1': {'nm': 246, 'dm': 302}, 'prec2': {'nm': 112, 'dm': 210}, 'prec3': {'nm': 293, 'dm': 592}}","{'acc': 0.515, 'acc_margin': 0.515, 'prec1': 0.735, 'prec2': 0.431, 'prec3': 0.437}",{'prec1': 0},"{'acc': {'nm': 190, 'dm': 369}, 'acc_margin': {'nm': 190, 'dm': 369}, 'prec1': {'nm': 72, 'dm': 98}, 'prec2': {'nm': 31, 'dm': 72}, 'prec3': {'nm': 87, 'dm': 199}}","{'acc': -0.075, 'acc_margin': -0.075, 'prec1': -0.08, 'prec2': -0.102, 'prec3': -0.058}",0,0,0,0.0,0.0,0.0,0,0.59,0.515,0.815,0.735
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.66,0.6041666666666667,0.6551724137931032,1912.1961653232574,1914.5366168022156,,0.0,"{'acc_margin': 0.604, 'prec1': 0.698, 'prec2': 0.608, 'prec3': 0.522}","{'acc_margin': {'nm': 667.0, 'dm': 1104}, 1: {'nm': 321.0, 'dm': 460.0}, 2: {'nm': 76.0, 'dm': 125.0}, 3: {'nm': 271.0, 'dm': 519.0}}","{'acc': 0.605, 'acc_margin': 0.604, 'prec1': 0.698, 'prec2': 0.608, 'prec3': 0.522}",{'prec1': 0},"{'acc': {'nm': 668, 'dm': 1104}, 'acc_margin': {'nm': 667, 'dm': 1104}, 'prec1': {'nm': 321, 'dm': 460}, 'prec2': {'nm': 76, 'dm': 125}, 'prec3': {'nm': 271, 'dm': 519}}","{'acc': 0.493, 'acc_margin': 0.482, 'prec1': 0.6, 'prec2': 0.462, 'prec3': 0.421}",{'prec1': -0.06},"{'acc': {'nm': 182, 'dm': 369}, 'acc_margin': {'nm': 178, 'dm': 369}, 'prec1': {'nm': 84, 'dm': 140}, 'prec2': {'nm': 18, 'dm': 39}, 'prec3': {'nm': 80, 'dm': 190}}","{'acc': -0.112, 'acc_margin': -0.122, 'prec1': -0.098, 'prec2': -0.146, 'prec3': -0.101}",0,0,0,0.0,0.0,0.0,0,0.605,0.493,0.698,0.6
ctmc,3,3,simplified_arbitrary1_shrinkage,3,0,1,0.66,0.552536231884058,0.8098360655737704,873.0094172954559,875.169627904892,,0.0,"{'acc_margin': 0.553, 'prec1': 0.78, 'prec2': 0.473, 'prec3': 0.475}","{'acc_margin': {'nm': 610.0, 'dm': 1104}, 1: {'nm': 220.0, 'dm': 282.0}, 2: {'nm': 112.0, 'dm': 237.0}, 3: {'nm': 278.0, 'dm': 585.0}}","{'acc': 0.553, 'acc_margin': 0.553, 'prec1': 0.78, 'prec2': 0.473, 'prec3': 0.475}",{'prec1': 0},"{'acc': {'nm': 610, 'dm': 1104}, 'acc_margin': {'nm': 610, 'dm': 1104}, 'prec1': {'nm': 220, 'dm': 282}, 'prec2': {'nm': 112, 'dm': 237}, 'prec3': {'nm': 278, 'dm': 585}}","{'acc': 0.542, 'acc_margin': 0.539, 'prec1': 0.709, 'prec2': 0.545, 'prec3': 0.446}",{'prec1': 0},"{'acc': {'nm': 200, 'dm': 369}, 'acc_margin': {'nm': 199, 'dm': 369}, 'prec1': {'nm': 78, 'dm': 110}, 'prec2': {'nm': 36, 'dm': 66}, 'prec3': {'nm': 86, 'dm': 193}}","{'acc': -0.011, 'acc_margin': -0.014, 'prec1': -0.071, 'prec2': 0.072, 'prec3': -0.029}",0,0,0,0.0,0.0,0.0,0,0.553,0.542,0.78,0.709
ctmc,3,4,simplified_arbitrary1_shrinkage,6,0,1,0.66,0.5815217391304347,0.7196261682242993,1308.045490026474,1310.3170564174652,,0.0,"{'acc_margin': 0.582, 'prec1': 0.795, 'prec2': 0.555, 'prec3': 0.486}","{'acc_margin': {'nm': 642.0, 'dm': 1104}, 1: {'nm': 237.0, 'dm': 298.0}, 2: {'nm': 106.0, 'dm': 191.0}, 3: {'nm': 299.0, 'dm': 615.0}}","{'acc': 0.582, 'acc_margin': 0.582, 'prec1': 0.795, 'prec2': 0.555, 'prec3': 0.486}",{'prec1': 0},"{'acc': {'nm': 642, 'dm': 1104}, 'acc_margin': {'nm': 642, 'dm': 1104}, 'prec1': {'nm': 237, 'dm': 298}, 'prec2': {'nm': 106, 'dm': 191}, 'prec3': {'nm': 299, 'dm': 615}}","{'acc': 0.556, 'acc_margin': 0.553, 'prec1': 0.78, 'prec2': 0.516, 'prec3': 0.472}",{'prec1': 0},"{'acc': {'nm': 205, 'dm': 369}, 'acc_margin': {'nm': 204, 'dm': 369}, 'prec1': {'nm': 71, 'dm': 91}, 'prec2': {'nm': 32, 'dm': 62}, 'prec3': {'nm': 102, 'dm': 216}}","{'acc': -0.026, 'acc_margin': -0.029, 'prec1': -0.015, 'prec2': -0.039, 'prec3': -0.014}",0,0,0,0.0,0.0,0.0,0,0.582,0.556,0.795,0.78
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.68,0.5996376811594203,0.6676737160120846,1060.8400645256042,1063.150221824646,,0.0,"{'acc_margin': 0.6, 'prec1': 0.713, 'prec2': 0.528, 'prec3': 0.532}","{'acc_margin': {'nm': 662.0, 'dm': 1104}, 1: {'nm': 298.0, 'dm': 418.0}, 2: {'nm': 115.0, 'dm': 218.0}, 3: {'nm': 249.0, 'dm': 468.0}}","{'acc': 0.6, 'acc_margin': 0.6, 'prec1': 0.713, 'prec2': 0.528, 'prec3': 0.532}",{'prec1': 0},"{'acc': {'nm': 662, 'dm': 1104}, 'acc_margin': {'nm': 662, 'dm': 1104}, 'prec1': {'nm': 298, 'dm': 418}, 'prec2': {'nm': 115, 'dm': 218}, 'prec3': {'nm': 249, 'dm': 468}}","{'acc': 0.512, 'acc_margin': 0.512, 'prec1': 0.621, 'prec2': 0.425, 'prec3': 0.455}",{'prec1': -0.059},"{'acc': {'nm': 189, 'dm': 369}, 'acc_margin': {'nm': 189, 'dm': 369}, 'prec1': {'nm': 87, 'dm': 140}, 'prec2': {'nm': 31, 'dm': 73}, 'prec3': {'nm': 71, 'dm': 156}}","{'acc': -0.088, 'acc_margin': -0.088, 'prec1': -0.092, 'prec2': -0.103, 'prec3': -0.077}",0,0,0,0.0,0.0,0.0,0,0.6,0.512,0.713,0.621
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.68,0.5932971014492753,0.6854961832061071,1496.779357433319,1499.0715005397797,,0.0,"{'acc_margin': 0.593, 'prec1': 0.828, 'prec2': 0.514, 'prec3': 0.5}","{'acc_margin': {'nm': 655.0, 'dm': 1104}, 1: {'nm': 255.0, 'dm': 308.0}, 2: {'nm': 73.0, 'dm': 142.0}, 3: {'nm': 327.0, 'dm': 654.0}}","{'acc': 0.593, 'acc_margin': 0.593, 'prec1': 0.828, 'prec2': 0.514, 'prec3': 0.5}",{'prec1': 0},"{'acc': {'nm': 655, 'dm': 1104}, 'acc_margin': {'nm': 655, 'dm': 1104}, 'prec1': {'nm': 255, 'dm': 308}, 'prec2': {'nm': 73, 'dm': 142}, 'prec3': {'nm': 327, 'dm': 654}}","{'acc': 0.488, 'acc_margin': 0.488, 'prec1': 0.705, 'prec2': 0.375, 'prec3': 0.419}",{'prec1': 0},"{'acc': {'nm': 180, 'dm': 369}, 'acc_margin': {'nm': 180, 'dm': 369}, 'prec1': {'nm': 67, 'dm': 95}, 'prec2': {'nm': 15, 'dm': 40}, 'prec3': {'nm': 98, 'dm': 234}}","{'acc': -0.105, 'acc_margin': -0.105, 'prec1': -0.123, 'prec2': -0.139, 'prec3': -0.081}",0,0,0,0.0,0.0,0.0,0,0.593,0.488,0.828,0.705
